time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,q0,q1,q2,q3,wx_rads,wy_rads,wz_rads,speed_ms,dynamic_pressure_Pa,angle_of_attack_deg,mach_number
30.5,10408.392944047673,0.4426784397490109,8222.092057614722,249.43670294445437,0.041826292218015565,69.56882167070695,-0.6433258564768177,-0.6696893505583503,0.21409980624325178,-0.3046734054068374,439.03368777907815,-0.04049167191514443,0.522978823411019,258.9565436012176,17154.87302170871,28.376901190166375,0.8431825861973584
31.0,10532.924016562181,0.46390088233352306,8255.650550222897,248.69141806522268,0.04306588341469871,64.66776530915097,0.9263671276862385,0.06954374933927741,-0.361631828781035,0.08514223919842216,435.2287112824711,-0.04495019518074112,0.5425690904264513,256.9617542437806,16824.885496761497,29.266196876650085,0.8370764666501693
31.5,10657.08807147864,0.4857467226954174,8286.762369511287,247.96839183108645,0.04431987186772808,59.781991138251826,0.02432558571744714,0.9282775465427162,0.04963291095614822,0.369144076826663,431.49917711743615,-0.05028691852633541,0.5437328677743578,255.07295383086048,16517.68747982068,30.38995298871523,0.8312820596650636
32.0,10780.895883025618,0.5082231424280247,8315.434957241434,247.26621566027117,0.04558818972950303,54.91071475940935,-0.4618843386057865,0.8058450701850236,0.23486408584722915,0.2883395631997793,427.8408857010057,-0.05659129485072644,0.5612293309929911,253.2898933645478,16232.493429194166,31.337346875362886,0.8257995928035349
32.5,10904.35753839017,0.5313372895648227,8341.675382002051,246.5835490996393,0.0468707704375187,50.053227137890616,-0.1489177756223903,0.9167319514788212,0.12047457339969662,0.3520490891923019,424.24981987993806,-0.0549870322275014,0.5711207937505564,251.6123495187798,15968.57840454961,32.398213377639976,0.820629311952734
33.0,11027.482470514873,0.5550962789476782,8365.490375813159,245.91911482634708,0.04816754760963441,45.208890360522325,0.8229735350886734,0.4312329578737298,-0.29339417398863255,0.22737979892977395,420.7221332640585,-0.04522004436672534,0.5928687183152545,250.0401110316432,15725.273932356871,33.337940661704785,0.81577143750671
33.5,11150.279488498501,0.5795071920639308,8386.886368709607,245.27169405379652,0.049478454044157905,40.37713379026501,-0.06410352426843814,-0.9266006526400098,-0.04100628727176794,-0.3696643153531724,417.2541395391784,-0.054318653324598315,0.5985509920010201,248.57296571681633,15501.964246822214,34.47799175858781,0.8112261224385167
34.0,11272.756805792356,0.604577076358702,8405.86952149362,244.6401223023654,0.050803420582772894,35.55745058102152,-0.08366904933308493,0.9251146181994713,0.10069795222379173,0.35784880813159653,413.84230267640623,-0.05788809586115945,0.6142328963397026,247.21068810414656,15298.08286642882,35.51648035140105,0.8069934123359487
34.5,11394.922066365816,0.630312943983255,8422.445756827989,244.02328549977528,0.052142375008132125,30.749394520738555,-0.522256878356102,-0.7683287292085174,0.14625811495144397,-0.3414130463864708,410.4832279626985,-0.04942083727930975,0.6321623687542306,245.9530277274995,15113.10947076948,36.551331495129084,0.803073207497995
35.0,11516.782368144579,0.6567217697762571,8436.6207887345,243.4200831495115,0.05349523353974706,25.952573595613497,0.7944487754567058,-0.48243307827177623,-0.34770364210819743,-0.12747294654187757,407.17365380758616,-0.06299622994973432,0.6580149823235836,244.79966466172056,14946.562965166891,37.48970829116662,0.7994651180551373
